"length","kips","min_thkn","max_thkn","min_wght_asd","limit_state_asd","slenderRat"
750,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1590.350667
756,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3151.203794
756,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3151.203794
756,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3151.203794
756,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3151.203794
756,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",3448.174604
756,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",3448.174604
756,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",3448.174604
756,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",3448.174604
756,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1603.073472
756,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1603.073472
756,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1603.073472
756,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1603.073472
762,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3176.213348
762,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3176.213348
762,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3176.213348
762,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3176.213348
762,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",3475.541069
762,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",3475.541069
762,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",3475.541069
762,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",3475.541069
762,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1615.796277
762,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1615.796277
762,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1615.796277
762,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1615.796277
768,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3201.222902
768,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3201.222902
768,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3201.222902
768,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3201.222902
768,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",3502.907534
768,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",3502.907534
768,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",3502.907534
768,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",3502.907534
768,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1628.519083
768,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1628.519083
768,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1628.519083
768,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1628.519083
774,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3226.232455
774,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3226.232455
774,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3226.232455
774,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3226.232455
774,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",3530.274
774,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",3530.274
774,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",3530.274
774,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",3530.274
774,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1641.241888
774,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1641.241888
774,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1641.241888
774,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1641.241888
780,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3251.242009
780,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3251.242009
780,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3251.242009
780,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3251.242009
780,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",3557.640465
780,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",3557.640465
780,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",3557.640465
780,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",3557.640465
780,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1653.964693
780,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1653.964693
780,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1653.964693
780,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1653.964693
786,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3276.251563
786,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3276.251563
786,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3276.251563
786,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3276.251563
786,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",3585.00693
786,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",3585.00693
786,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",3585.00693
786,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",3585.00693
786,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1666.687499
786,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1666.687499
786,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1666.687499
786,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1666.687499
792,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3301.261117
792,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3301.261117
792,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3301.261117
792,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3301.261117
792,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",3612.373395
792,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",3612.373395
792,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",3612.373395
792,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",3612.373395
792,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1679.410304
792,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1679.410304
792,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1679.410304
792,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1679.410304
798,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3326.270671
798,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3326.270671
798,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3326.270671
798,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3326.270671
798,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",3639.73986
798,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",3639.73986
798,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",3639.73986
798,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",3639.73986
798,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1692.133109
798,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1692.133109
798,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1692.133109
798,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1692.133109
804,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3351.280225
804,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3351.280225
804,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3351.280225
804,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3351.280225
804,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",3667.106325
804,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",3667.106325
804,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",3667.106325
804,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",3667.106325
804,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1704.855915
804,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1704.855915
804,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1704.855915
804,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1704.855915
810,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3376.289779
810,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3376.289779
810,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3376.289779
810,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3376.289779
810,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",3694.47279
810,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",3694.47279
810,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",3694.47279
810,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",3694.47279
810,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1717.57872
810,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1717.57872
810,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1717.57872
810,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1717.57872
816,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3401.299333
816,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3401.299333
816,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3401.299333
816,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3401.299333
816,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",3721.839255
816,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",3721.839255
816,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",3721.839255
816,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",3721.839255
816,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1730.301525
816,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1730.301525
816,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1730.301525
816,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1730.301525
822,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3426.308887
822,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3426.308887
822,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3426.308887
822,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3426.308887
822,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",3749.20572
822,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",3749.20572
822,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",3749.20572
822,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",3749.20572
822,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1743.024331
822,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1743.024331
822,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1743.024331
822,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1743.024331
828,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3451.318441
828,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3451.318441
828,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3451.318441
828,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3451.318441
828,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",3776.572186
828,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",3776.572186
828,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",3776.572186
828,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",3776.572186
828,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1755.747136
828,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1755.747136
828,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1755.747136
828,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1755.747136
834,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3476.327995
834,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3476.327995
834,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3476.327995
834,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3476.327995
834,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",3803.938651
834,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",3803.938651
834,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",3803.938651
834,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",3803.938651
834,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1768.469941
834,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1768.469941
834,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1768.469941
834,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1768.469941
840,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3501.337549
840,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3501.337549
840,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3501.337549
840,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3501.337549
840,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",3831.305116
840,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",3831.305116
840,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",3831.305116
840,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",3831.305116
840,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1781.192747
840,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1781.192747
840,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1781.192747
840,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1781.192747
846,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3526.347102
846,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3526.347102
846,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3526.347102
846,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3526.347102
846,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",3858.671581
846,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",3858.671581
846,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",3858.671581
846,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",3858.671581
846,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1793.915552
846,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1793.915552
846,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1793.915552
846,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1793.915552
852,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3551.356656
852,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3551.356656
852,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3551.356656
852,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3551.356656
852,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",3886.038046
852,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",3886.038046
852,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",3886.038046
852,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",3886.038046
852,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1806.638357
852,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1806.638357
852,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1806.638357
852,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1806.638357
858,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3576.36621
858,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3576.36621
858,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3576.36621
858,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3576.36621
858,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",3913.404511
858,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",3913.404511
858,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",3913.404511
858,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",3913.404511
858,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1819.361163
858,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1819.361163
858,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1819.361163
858,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1819.361163
864,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3601.375764
864,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3601.375764
864,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3601.375764
864,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3601.375764
864,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",3940.770976
864,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",3940.770976
864,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",3940.770976
864,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",3940.770976
864,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1832.083968
864,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1832.083968
864,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1832.083968
864,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1832.083968
870,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3626.385318
870,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3626.385318
870,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3626.385318
870,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3626.385318
870,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",3968.137441
870,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",3968.137441
870,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",3968.137441
870,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",3968.137441
870,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1844.806773
870,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1844.806773
870,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1844.806773
870,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1844.806773
876,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3651.394872
876,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3651.394872
876,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3651.394872
876,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3651.394872
876,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",3995.503906
876,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",3995.503906
876,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",3995.503906
876,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",3995.503906
876,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1857.529579
876,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1857.529579
876,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1857.529579
876,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1857.529579
882,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3676.404426
882,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3676.404426
882,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3676.404426
882,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3676.404426
882,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",4022.870372
882,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",4022.870372
882,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",4022.870372
882,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",4022.870372
882,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1870.252384
882,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1870.252384
882,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1870.252384
882,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1870.252384
888,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3701.41398
888,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3701.41398
888,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3701.41398
888,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3701.41398
888,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",4050.236837
888,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",4050.236837
888,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",4050.236837
888,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",4050.236837
888,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1882.975189
888,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1882.975189
888,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1882.975189
888,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1882.975189
894,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3726.423534
894,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3726.423534
894,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3726.423534
894,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3726.423534
894,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",4077.603302
894,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",4077.603302
894,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",4077.603302
894,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",4077.603302
894,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1895.697995
894,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1895.697995
894,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1895.697995
894,0.004024096,0.375,12,"1.66_0.382","Tensile_Yielding",1895.697995
900,0.004024096,0.1875,72,"0.84_0.188","Tensile_Yielding",3751.433088
900,0.004024096,0.1875,36,"0.84_0.188","Tensile_Yielding",3751.433088
900,0.004024096,0.1875,24,"0.84_0.188","Tensile_Yielding",3751.433088
900,0.004024096,0.1875,12,"0.84_0.188","Tensile_Yielding",3751.433088
900,0.004024096,0.25,72,"0.84_0.294","Tensile_Yielding",4104.969767
900,0.004024096,0.25,36,"0.84_0.294","Tensile_Yielding",4104.969767
900,0.004024096,0.25,24,"0.84_0.294","Tensile_Yielding",4104.969767
900,0.004024096,0.25,12,"0.84_0.294","Tensile_Yielding",4104.969767
900,0.004024096,0.375,72,"1.66_0.382","Tensile_Yielding",1908.4208
900,0.004024096,0.375,36,"1.66_0.382","Tensile_Yielding",1908.4208
900,0.004024096,0.375,24,"1.66_0.382","Tensile_Yielding",1908.4208
